Date,Year,Month,Day_of_Year,Product,Consumer_Demand,Retailer_Order,Wholesaler_Order,Manufacturer_Order,Inventory_Level,Lead_Time_Days,Supply_Disruption,Temperature_C,Wind_Speed_kmh,Rainfall_mm,Commodity_Price_INR,News_Sentiment,Demand_Amplification,Bullwhip_Ratio,Risk_Score,Risk_Label,Risk_Level_Num
2023-03-03,2023,3,62,Milk,990.56,1801.48,3379.21,8784.56,4046.0,4,0,30.3,13.7,1.0,4798.0,-0.138,1.819,1.5959,32.61,MEDIUM,1
2023-03-04,2023,3,63,Rice,1084.72,1910.82,3453.12,8784.28,3968.0,5,0,30.0,5.4,0.5,4880.0,0.359,1.762,1.4115,33.18,LOW,0
2023-03-05,2023,3,64,Wheat,1015.13,1834.37,3282.77,7881.95,3723.0,6,0,31.0,11.7,0.2,4733.0,0.01,1.807,1.4063,38.37,LOW,0
2023-03-06,2023,3,65,Tomato,1047.9,1736.25,3342.62,7640.59,3536.0,6,0,31.7,9.9,0.4,4790.0,-0.245,1.657,1.3382,39.2,LOW,0
2023-03-07,2023,3,66,Onion,1109.84,1969.55,3834.65,9543.38,4353.0,7,0,27.4,2.9,0.3,5224.0,0.021,1.775,1.3302,47.09,MEDIUM,1
2023-03-08,2023,3,67,Sugar,1043.99,1962.24,4111.7,10416.28,4656.0,7,0,30.6,13.6,0.7,4778.0,0.223,1.88,1.4487,43.4,LOW,0
2023-03-09,2023,3,68,Milk,1036.18,1808.97,3840.3,9489.85,4294.0,4,0,31.3,10.7,0.5,4846.0,0.942,1.746,1.4891,26.09,LOW,0
2023-03-10,2023,3,69,Rice,1035.57,1935.75,3803.02,9546.5,4384.0,5,0,32.1,10.1,0.4,4781.0,0.46,1.869,1.5011,33.03,MEDIUM,1
2023-03-11,2023,3,70,Wheat,1005.95,1753.64,3358.3,8107.23,3840.0,5,0,30.8,12.4,0.6,4955.0,-0.021,1.743,1.4842,36.92,LOW,0
2023-03-12,2023,3,71,Tomato,1104.8,2114.45,4283.04,10527.18,4706.0,7,0,31.4,13.8,0.1,4717.0,-0.022,1.914,1.4681,44.3,LOW,0
2023-03-13,2023,3,72,Onion,1146.0,1987.13,3891.28,9306.63,4112.0,5,0,31.3,13.3,0.1,4803.0,0.105,1.734,1.3824,33.24,LOW,0
2023-03-14,2023,3,73,Sugar,1113.9,2078.18,4157.49,9631.63,4352.0,4,0,31.8,8.0,0.5,4784.0,0.423,1.866,1.3296,25.67,LOW,0
2023-03-15,2023,3,74,Milk,1043.24,1873.99,3525.72,8731.96,4029.0,5,0,28.3,9.3,0.5,5314.0,0.426,1.796,1.3876,36.82,MEDIUM,1
2023-03-16,2023,3,75,Rice,1016.04,1910.15,3629.64,9062.6,4190.0,6,0,27.6,9.5,0.2,4846.0,0.448,1.88,1.4036,37.27,LOW,0
2023-03-17,2023,3,76,Wheat,1014.34,1857.15,3829.73,9597.47,4343.0,6,0,27.0,11.2,0.0,4784.0,0.074,1.831,1.4274,38.88,LOW,0
2023-03-18,2023,3,77,Tomato,1084.69,1879.47,4075.23,9460.81,4174.0,7,0,31.1,9.7,0.4,4814.0,0.126,1.733,1.4042,43.57,LOW,0
2023-03-19,2023,3,78,Onion,1024.56,1639.9,3422.95,8641.36,4050.0,7,0,32.1,10.1,0.2,5023.0,-0.199,1.601,1.4258,47.61,MEDIUM,1
2023-03-20,2023,3,79,Sugar,1159.07,2030.87,4002.89,9035.85,4162.0,4,0,27.6,6.6,0.0,4871.0,0.404,1.752,1.368,27.21,LOW,0
2023-03-21,2023,3,80,Milk,1115.95,1822.66,3647.49,9693.98,4291.0,7,0,29.5,9.4,0.0,4784.0,0.233,1.633,1.4283,43.1,LOW,0
2023-03-22,2023,3,81,Rice,1228.19,2164.75,4491.07,11208.65,4939.0,7,0,28.8,7.2,1.3,4973.0,0.487,1.763,1.4011,43.31,LOW,0
2023-03-23,2023,3,82,Wheat,1108.86,1874.16,3889.25,10073.59,4614.0,5,0,27.7,6.1,0.0,4681.0,-0.274,1.69,1.4412,34.8,LOW,0
2023-03-24,2023,3,83,Tomato,1096.62,2009.91,4364.79,11133.82,4912.0,4,0,33.3,10.4,0.3,4872.0,-0.471,1.833,1.6171,35.33,MEDIUM,1
2023-03-25,2023,3,84,Onion,1128.7,2246.25,4450.76,10507.34,4682.0,4,0,27.8,11.0,0.2,5009.0,-0.097,1.99,1.6591,35.46,MEDIUM,1
2023-03-26,2023,3,85,Sugar,1130.79,2039.64,4340.44,11653.96,5168.0,6,0,28.7,10.3,0.7,4907.0,0.287,1.804,1.8084,44.76,MEDIUM,1
2023-03-27,2023,3,86,Milk,1101.81,1903.32,3784.46,8779.49,4055.0,5,0,30.6,10.5,0.7,4864.0,-0.406,1.727,1.8292,43.11,MEDIUM,1
2023-03-28,2023,3,87,Rice,1067.51,1992.24,3857.37,9965.13,4506.0,4,0,30.7,8.4,0.6,4796.0,0.533,1.866,1.8698,33.34,MEDIUM,1
2023-03-29,2023,3,88,Wheat,1114.92,2079.95,3977.23,10089.07,4606.0,4,0,30.0,15.6,0.2,4942.0,-0.058,1.866,1.8464,37.41,MEDIUM,1
2023-03-30,2023,3,89,Tomato,1224.81,2013.5,4045.61,9919.98,4387.0,6,0,25.6,5.7,0.5,4925.0,0.297,1.644,1.6955,43.2,MEDIUM,1
2023-03-31,2023,3,90,Onion,1199.26,2053.38,4113.01,9851.15,4505.0,4,0,29.8,11.0,0.1,4745.0,-0.07,1.712,1.6442,32.46,MEDIUM,1
2023-04-01,2023,4,91,Sugar,1172.35,1967.69,3853.49,9843.47,4424.0,7,0,33.5,10.4,1.3,4843.0,0.46,1.678,1.669,46.16,MEDIUM,1
2023-04-02,2023,4,92,Milk,1171.72,2120.14,4478.11,11605.3,5155.0,7,0,35.7,14.1,0.5,5160.0,0.027,1.809,1.8037,53.52,MEDIUM,1
2023-04-03,2023,4,93,Rice,1089.94,2033.8,4383.51,10979.72,4906.0,4,0,33.0,11.1,0.4,5360.0,0.148,1.866,1.8166,40.11,MEDIUM,1
2023-04-04,2023,4,94,Wheat,1231.8,2170.27,4793.36,12014.39,5326.0,6,0,32.2,9.0,1.4,4758.0,0.39,1.762,1.7698,42.18,MEDIUM,1
2023-04-05,2023,4,95,Tomato,1079.24,1969.64,3677.39,8638.17,3965.0,6,0,32.3,7.7,0.5,4572.0,0.026,1.825,1.6817,40.82,MEDIUM,1
2023-04-06,2023,4,96,Onion,1068.02,1955.94,4102.43,10080.21,4628.0,4,0,33.5,7.8,0.7,4836.0,0.043,1.831,1.6636,33.1,MEDIUM,1
2023-04-07,2023,4,97,Sugar,1116.25,1915.18,3765.0,9383.69,4232.0,7,0,35.4,11.4,0.2,4823.0,-0.074,1.716,1.6997,49.1,MEDIUM,1
2023-04-08,2023,4,98,Milk,1222.47,2185.02,3952.72,9068.69,4198.0,7,0,32.1,12.4,0.9,4919.0,0.045,1.787,1.6795,49.16,MEDIUM,1
2023-04-09,2023,4,99,Rice,1215.64,2273.78,4425.32,11501.16,5101.0,4,0,35.2,11.6,0.0,4828.0,0.249,1.87,1.7273,32.94,MEDIUM,1
2023-04-10,2023,4,100,Wheat,1195.92,2205.64,4587.32,11319.23,4977.0,7,0,34.4,9.8,1.0,4729.0,0.845,1.844,1.7246,43.93,MEDIUM,1
2023-04-11,2023,4,101,Tomato,1248.77,2175.68,4161.88,10032.74,4427.0,7,0,33.9,11.7,0.1,4773.0,-0.075,1.742,1.6363,47.65,MEDIUM,1
2023-04-12,2023,4,102,Onion,1151.8,2068.78,4043.37,10631.22,4788.0,6,0,34.8,10.3,0.5,4714.0,-0.08,1.796,1.6221,41.87,MEDIUM,1
2023-04-13,2023,4,103,Sugar,1178.66,2019.69,3794.96,9804.99,4486.0,4,0,30.2,7.0,0.1,4966.0,0.097,1.714,1.6099,33.32,MEDIUM,1
2023-04-14,2023,4,104,Milk,1110.01,2138.0,4569.86,11592.35,5160.0,7,0,35.3,9.5,0.8,4532.0,0.746,1.926,1.6514,41.36,MEDIUM,1
2023-04-15,2023,4,105,Rice,1266.78,2054.63,3947.44,9645.99,4393.0,5,0,33.6,8.5,0.4,4899.0,0.681,1.622,1.6267,34.99,MEDIUM,1
2023-04-16,2023,4,106,Wheat,1250.97,2313.78,4570.06,11040.3,4932.0,5,0,35.6,10.6,0.1,4796.0,-0.005,1.85,1.6866,38.28,MEDIUM,1
2023-04-17,2023,4,107,Tomato,1219.52,2300.9,4469.28,11093.09,4929.0,5,0,35.2,9.3,0.0,4844.0,0.401,1.887,1.6889,36.77,MEDIUM,1
2023-04-18,2023,4,108,Onion,1238.71,2323.3,4392.09,11302.11,5005.0,5,1,30.0,7.8,0.2,4927.0,0.517,1.876,1.7112,67.35,HIGH,2
2023-04-19,2023,4,109,Sugar,1229.59,2374.1,4500.64,11361.37,5066.0,4,0,34.7,11.6,0.5,4755.0,0.638,1.931,1.6365,28.91,MEDIUM,1
2023-04-20,2023,4,110,Milk,1241.97,2322.64,4789.66,12028.31,5302.0,4,0,34.6,11.6,0.4,4947.0,0.192,1.87,1.6651,33.49,MEDIUM,1
2023-04-21,2023,4,111,Rice,1260.43,2053.36,4204.08,10717.49,4727.0,6,0,31.9,4.2,0.1,4815.0,0.255,1.629,1.6231,41.22,MEDIUM,1
2023-04-22,2023,4,112,Wheat,1225.7,2315.89,4819.26,12183.31,5354.0,7,0,33.1,9.9,0.1,4771.0,0.415,1.889,1.7007,46.15,MEDIUM,1
2023-04-23,2023,4,113,Tomato,1238.98,2194.34,4556.87,12175.77,5360.0,4,0,35.2,12.8,0.6,4771.0,0.71,1.771,1.7866,30.96,MEDIUM,1
2023-04-24,2023,4,114,Onion,1266.19,2270.3,4605.22,11351.5,5094.0,7,0,32.4,17.0,0.4,4855.0,0.222,1.793,1.7715,49.01,MEDIUM,1
2023-04-25,2023,4,115,Sugar,1227.3,2281.75,4554.44,10991.08,4950.0,5,0,35.4,7.0,1.6,4854.0,0.497,1.859,1.7636,37.51,MEDIUM,1
2023-04-26,2023,4,116,Milk,1321.23,2250.02,4692.92,12659.15,5570.0,5,0,31.6,9.9,1.0,4821.0,0.505,1.703,1.6966,36.13,MEDIUM,1
2023-04-27,2023,4,117,Rice,1214.43,2178.07,4456.03,11625.73,5243.0,5,0,34.5,8.9,0.9,4896.0,-0.051,1.793,1.8153,41.44,MEDIUM,1
2023-04-28,2023,4,118,Wheat,1281.12,2265.02,4401.38,10696.98,4833.0,6,0,33.0,10.6,0.7,4900.0,0.301,1.768,1.8164,44.74,MEDIUM,1
2023-04-29,2023,4,119,Tomato,1226.82,2193.39,4130.81,10925.28,4932.0,7,0,36.9,9.0,1.2,4693.0,-0.087,1.788,1.7836,49.12,MEDIUM,1
2023-04-30,2023,4,120,Onion,1235.18,2218.35,4484.53,11188.91,4903.0,7,0,34.5,4.2,0.2,4857.0,0.643,1.796,1.7408,46.47,MEDIUM,1
2023-05-01,2023,5,121,Sugar,1243.5,2169.05,4086.59,10079.14,4544.0,5,0,35.7,18.0,0.0,5010.0,0.131,1.744,1.7286,40.37,MEDIUM,1
2023-05-02,2023,5,122,Milk,1276.34,2312.73,4448.49,11090.7,4862.0,5,0,37.4,13.8,0.5,5047.0,-0.384,1.812,1.7012,42.91,MEDIUM,1
2023-05-03,2023,5,123,Rice,1150.27,2077.84,4268.72,10857.04,4879.0,4,0,36.6,19.2,1.1,5130.0,-0.079,1.806,1.7945,38.61,MEDIUM,1
2023-05-04,2023,5,124,Wheat,1378.58,2371.02,5018.01,13072.14,5694.0,4,1,36.8,15.1,1.3,4993.0,0.517,1.72,1.7059,62.93,HIGH,2
2023-05-05,2023,5,125,Tomato,1329.69,2487.23,5112.93,13158.36,5853.0,7,0,36.1,23.6,2.1,4991.0,-0.079,1.871,1.7298,51.25,MEDIUM,1
2023-05-06,2023,5,126,Onion,1240.28,2049.88,4463.22,11433.01,5027.0,6,1,37.8,17.0,0.8,4858.0,-0.002,1.653,1.9261,77.48,HIGH,2
2023-05-07,2023,5,127,Sugar,1241.46,2284.2,4516.37,11678.02,5166.0,4,0,35.3,20.1,0.1,5165.0,0.302,1.84,1.9723,39.72,MEDIUM,1
2023-05-08,2023,5,128,Milk,1226.85,2086.79,4456.59,11409.29,5032.0,6,0,36.3,14.5,0.2,5004.0,0.231,1.701,1.769,45.42,MEDIUM,1
2023-05-09,2023,5,129,Rice,1222.89,2318.74,4511.13,11352.64,4987.0,7,0,37.4,16.2,0.2,5067.0,0.274,1.896,1.7713,50.87,MEDIUM,1
2023-05-10,2023,5,130,Wheat,1351.46,2389.01,4551.83,11747.96,5115.0,7,0,36.1,14.7,0.0,5118.0,0.452,1.768,1.6799,49.12,MEDIUM,1
2023-05-11,2023,5,131,Tomato,1280.11,2303.08,4540.39,11051.56,4894.0,7,0,35.9,18.8,0.4,5003.0,0.054,1.799,1.6004,48.77,MEDIUM,1
2023-05-12,2023,5,132,Onion,1323.49,2468.27,5038.2,10986.58,4907.0,6,0,35.8,19.4,2.5,5185.0,0.634,1.865,1.6195,42.97,MEDIUM,1
2023-05-13,2023,5,133,Sugar,1294.91,2551.72,5166.3,12476.7,5531.0,4,0,36.6,14.6,0.5,5139.0,0.564,1.971,1.5868,32.37,MEDIUM,1
2023-05-14,2023,5,134,Milk,1243.39,2169.11,4341.96,11486.96,5088.0,4,0,36.5,13.7,0.0,5082.0,0.575,1.745,1.8396,35.54,MEDIUM,1
2023-05-15,2023,5,135,Rice,1264.44,2293.48,4755.91,12648.1,5515.0,5,0,36.3,16.7,1.0,5056.0,0.85,1.814,1.7178,37.08,MEDIUM,1
2023-05-16,2023,5,136,Wheat,1342.1,2209.28,4292.9,10630.79,4700.0,6,0,35.6,16.3,0.5,5163.0,0.432,1.646,1.6682,44.49,MEDIUM,1
2023-05-17,2023,5,137,Tomato,1255.73,2336.32,4471.99,10599.25,4728.0,4,0,35.2,19.1,0.1,5053.0,0.658,1.861,1.7274,33.15,MEDIUM,1
2023-05-18,2023,5,138,Onion,1283.37,2395.51,5038.18,12268.89,5425.0,6,0,38.6,19.8,0.3,5138.0,-0.099,1.867,1.7537,48.18,MEDIUM,1
2023-05-19,2023,5,139,Sugar,1232.27,2219.45,4119.86,10956.18,4976.0,4,0,36.5,15.9,0.1,4763.0,-0.173,1.801,1.7731,35.09,MEDIUM,1
2023-05-20,2023,5,140,Milk,1348.4,2418.41,4566.95,11652.88,5189.0,7,0,36.7,20.2,0.4,4986.0,0.212,1.794,1.691,49.16,MEDIUM,1
2023-05-21,2023,5,141,Rice,1362.52,2384.55,4693.17,11741.96,5153.0,7,1,38.3,20.7,0.1,5537.0,-0.253,1.75,1.5721,85.22,HIGH,2
2023-05-22,2023,5,142,Wheat,1241.52,2300.46,5014.18,13432.08,5992.0,6,0,35.2,18.6,0.5,5147.0,0.137,1.853,1.7186,46.56,MEDIUM,1
2023-05-23,2023,5,143,Tomato,1293.09,2339.22,4801.99,12487.33,5451.0,6,0,37.1,19.5,0.0,4974.0,0.41,1.809,1.7468,43.89,MEDIUM,1
2023-05-24,2023,5,144,Onion,1290.58,2230.95,4738.37,11560.62,5112.0,4,0,37.7,19.9,0.1,5307.0,0.648,1.729,1.7419,35.96,MEDIUM,1
2023-05-25,2023,5,145,Sugar,1240.84,2208.95,4258.28,10870.97,4836.0,4,0,36.0,12.3,0.1,5076.0,-0.156,1.78,1.7619,37.97,MEDIUM,1
2023-05-26,2023,5,146,Milk,1306.06,2360.41,4768.41,11839.92,5302.0,6,0,37.6,20.4,0.2,5594.0,0.287,1.807,1.7305,50.46,MEDIUM,1
2023-05-27,2023,5,147,Rice,1285.55,2227.67,4479.88,10326.89,4520.0,7,0,36.7,21.5,0.3,4994.0,0.773,1.733,1.848,48.79,MEDIUM,1
2023-05-28,2023,5,148,Wheat,1190.41,2249.02,4633.81,11185.1,4976.0,7,0,36.4,19.0,3.0,5004.0,0.499,1.889,1.7351,48.57,MEDIUM,1
2023-05-29,2023,5,149,Tomato,1247.89,2393.62,4638.32,12450.48,5477.0,4,0,38.9,19.8,0.4,5048.0,-0.043,1.918,1.7608,37.11,MEDIUM,1
2023-05-30,2023,5,150,Onion,1371.18,2433.08,5188.55,12782.35,5627.0,4,0,35.4,20.0,0.3,5100.0,0.142,1.774,1.7316,36.26,MEDIUM,1
2023-05-31,2023,5,151,Sugar,1304.24,2203.44,4340.6,10910.82,4816.0,7,0,36.6,13.5,0.2,4965.0,0.212,1.689,1.6585,48.47,MEDIUM,1
2023-06-01,2023,6,152,Milk,1242.9,2216.68,4502.75,12230.03,5498.0,4,1,31.6,18.6,16.4,5017.0,-0.775,1.783,1.6361,68.59,HIGH,2
2023-06-02,2023,6,153,Rice,1310.59,2262.12,4626.62,11671.67,5224.0,7,0,31.9,21.6,1.9,5092.0,0.441,1.726,1.7839,50.47,MEDIUM,1
2023-06-03,2023,6,154,Wheat,1303.39,2479.19,5387.08,15175.01,6603.0,4,1,31.1,22.2,16.0,5095.0,0.356,1.902,2.3244,74.04,HIGH,2
2023-06-04,2023,6,155,Tomato,1328.99,2302.04,4876.37,12660.96,5598.0,7,1,30.4,16.9,4.0,5081.0,0.447,1.732,2.284,87.84,HIGH,2
2023-06-05,2023,6,156,Onion,1265.5,2205.48,4312.93,11238.24,5033.0,6,0,28.3,15.5,10.3,5151.0,0.216,1.743,2.3218,55.26,MEDIUM,1
2023-06-06,2023,6,157,Sugar,1222.61,2362.27,4848.59,12912.61,5603.0,5,0,32.3,18.0,7.1,5156.0,0.616,1.932,2.3261,48.37,MEDIUM,1
2023-06-07,2023,6,158,Milk,1295.39,2376.43,4869.46,11942.71,5273.0,5,0,29.5,16.1,5.9,4880.0,0.589,1.835,2.3787,46.54,MEDIUM,1
2023-06-08,2023,6,159,Rice,1310.64,2385.64,4758.06,12700.96,5614.0,4,0,32.7,16.8,10.1,4938.0,0.207,1.82,2.4637,45.3,MEDIUM,1
2023-06-09,2023,6,160,Wheat,1250.33,2172.75,4466.85,12234.3,5273.0,6,0,29.4,17.8,2.5,5003.0,0.409,1.738,2.5248,55.86,HIGH,2
2023-06-10,2023,6,161,Tomato,1301.34,2233.63,4727.0,11734.03,5180.0,4,0,31.0,13.5,50.7,4914.0,0.388,1.716,2.485,44.48,MEDIUM,1
2023-06-11,2023,6,162,Onion,1320.97,2476.98,4736.1,12080.07,5335.0,5,0,31.8,13.4,20.5,5059.0,0.163,1.875,2.4427,51.42,MEDIUM,1
2023-06-12,2023,6,163,Sugar,1215.31,2076.04,4420.54,10968.73,4899.0,5,1,31.5,23.4,0.2,5024.0,0.145,1.708,2.3782,80.19,HIGH,2
2023-06-13,2023,6,164,Milk,1330.04,2575.06,5043.29,12817.54,5594.0,7,0,30.8,18.6,22.5,4987.0,0.354,1.936,2.3884,58.93,MEDIUM,1
2023-06-14,2023,6,165,Rice,1295.37,2266.68,4367.99,10705.9,4812.0,7,0,29.9,20.1,3.8,5177.0,0.488,1.75,2.4501,61.08,MEDIUM,1
2023-06-15,2023,6,166,Wheat,1245.92,2352.95,4563.21,11305.97,5042.0,6,0,32.9,16.9,6.1,5064.0,-0.08,1.889,2.425,57.42,MEDIUM,1
2023-06-16,2023,6,167,Tomato,1387.98,2343.99,4859.13,12647.08,5575.0,5,1,33.6,20.2,33.1,5338.0,0.327,1.689,2.1852,79.52,HIGH,2
2023-06-17,2023,6,168,Onion,1333.83,2317.34,4957.14,14011.43,6098.0,4,1,30.4,12.7,2.6,4899.0,0.477,1.737,2.2926,70.99,HIGH,2
2023-06-18,2023,6,169,Sugar,1337.29,2571.65,5363.15,13751.85,6045.0,7,0,31.5,20.6,33.1,5088.0,0.092,1.923,2.3566,60.77,MEDIUM,1
2023-06-19,2023,6,170,Milk,1237.82,2306.23,4442.4,11293.67,5040.0,7,0,33.3,20.8,16.9,4966.0,0.038,1.863,2.3777,60.14,MEDIUM,1
2023-06-20,2023,6,171,Rice,1200.24,2110.4,4083.76,10266.62,4604.0,5,0,31.7,16.1,3.1,5009.0,0.185,1.758,2.4601,51.07,MEDIUM,1
2023-06-21,2023,6,172,Wheat,1358.82,2350.43,4584.95,12338.01,5475.0,4,0,32.6,14.7,13.6,4895.0,0.353,1.73,2.355,42.51,MEDIUM,1
2023-06-22,2023,6,173,Tomato,1343.74,2330.02,4576.53,10400.72,4655.0,6,0,35.7,17.6,5.4,5122.0,0.757,1.734,2.3994,53.43,MEDIUM,1
2023-06-23,2023,6,174,Onion,1380.44,2481.41,5337.93,12976.81,5684.0,5,0,32.1,23.7,2.6,4975.0,-0.465,1.798,2.3004,51.58,MEDIUM,1
2023-06-24,2023,6,175,Sugar,1274.17,2433.01,4862.52,12253.12,5413.0,6,0,31.3,16.6,0.7,5148.0,-0.038,1.909,2.2861,55.96,MEDIUM,1
2023-06-25,2023,6,176,Milk,1338.59,2410.22,4777.93,11042.38,4931.0,6,0,29.8,18.9,21.6,5061.0,0.009,1.801,2.2969,55.02,MEDIUM,1
2023-06-26,2023,6,177,Rice,1302.45,2331.17,4729.3,11801.73,5223.0,5,0,31.1,17.4,13.0,5070.0,0.394,1.79,2.198,46.7,MEDIUM,1
2023-06-27,2023,6,178,Wheat,1212.94,2272.17,4452.8,11673.2,4988.0,7,0,32.2,14.8,7.8,4988.0,0.288,1.873,2.2336,56.94,MEDIUM,1
2023-06-28,2023,6,179,Tomato,1306.91,2237.05,4260.71,11353.19,5128.0,6,0,31.5,20.5,18.7,5036.0,0.235,1.712,2.2902,53.54,MEDIUM,1
2023-06-29,2023,6,180,Onion,1214.6,2180.81,4128.98,10703.58,4859.0,4,0,31.6,19.6,28.2,5138.0,0.101,1.796,2.3229,45.72,MEDIUM,1
2023-06-30,2023,6,181,Sugar,1307.75,2474.01,5150.88,13462.08,5885.0,7,0,30.0,17.4,0.2,4970.0,0.137,1.892,2.33,58.96,MEDIUM,1
2023-07-01,2023,7,182,Milk,1141.52,1897.46,3817.16,9742.19,4403.0,10,0,27.2,22.8,15.6,4984.0,0.43,1.662,2.229,71.12,MEDIUM,1
2023-07-02,2023,7,183,Rice,1106.09,1943.83,4218.07,12311.54,5428.0,9,0,26.5,16.8,7.9,4942.0,0.066,1.757,1.921,62.9,MEDIUM,1
2023-07-03,2023,7,184,Wheat,1127.11,1947.9,4062.28,10286.4,4603.0,7,0,26.0,16.5,52.4,5012.0,-0.088,1.728,1.6121,49.74,MEDIUM,1
2023-07-04,2023,7,185,Tomato,1140.72,1940.42,3799.37,8552.39,3958.0,8,0,29.9,15.2,41.5,5139.0,0.211,1.701,1.758,56.71,MEDIUM,1
2023-07-05,2023,7,186,Onion,1138.65,2218.88,4496.55,10998.35,4911.0,10,0,27.9,17.7,5.5,5022.0,-0.063,1.949,1.6764,65.68,HIGH,2
2023-07-06,2023,7,187,Sugar,1174.86,2135.42,4340.37,10258.88,4613.0,7,0,26.2,11.8,5.1,5015.0,0.907,1.818,1.6663,45.61,MEDIUM,1
2023-07-07,2023,7,188,Milk,1205.82,2279.24,4365.67,10914.78,4904.0,9,0,29.5,19.7,17.0,5055.0,0.171,1.89,1.6643,59.66,HIGH,2
2023-07-08,2023,7,189,Rice,1173.05,1990.76,4274.75,9958.31,4520.0,8,0,28.4,13.4,4.8,5063.0,0.759,1.697,1.6723,51.92,MEDIUM,1
2023-07-09,2023,7,190,Wheat,1135.12,2241.79,4712.95,11222.12,4976.0,9,0,28.8,18.8,16.7,5168.0,0.103,1.975,1.6051,60.24,HIGH,2
2023-07-10,2023,7,191,Tomato,1165.85,1981.81,4391.42,10034.08,4547.0,8,1,27.3,17.1,23.0,4965.0,0.147,1.7,1.6222,83.25,HIGH,2
2023-07-11,2023,7,192,Onion,1177.79,2203.71,4203.2,10339.51,4701.0,9,0,29.7,16.4,6.1,5166.0,0.292,1.871,1.6378,59.77,HIGH,2
2023-07-12,2023,7,193,Sugar,1154.61,1985.15,3628.25,9206.14,4186.0,7,0,26.2,15.1,11.7,5139.0,0.077,1.719,1.6892,51.34,MEDIUM,1
2023-07-13,2023,7,194,Milk,1089.65,1905.84,3881.81,9481.77,4268.0,8,0,29.8,18.4,6.1,5128.0,0.073,1.749,1.6546,55.73,MEDIUM,1
2023-07-14,2023,7,195,Rice,1119.45,1901.85,3554.17,8876.24,4105.0,9,0,25.8,22.0,3.1,5154.0,0.341,1.699,1.7024,60.37,HIGH,2
2023-07-15,2023,7,196,Wheat,1096.25,2045.89,4228.55,10893.8,4923.0,7,0,25.2,18.4,10.8,5052.0,0.08,1.866,1.6436,49.77,MEDIUM,1
2023-07-16,2023,7,197,Tomato,1091.71,1793.97,3517.74,8386.25,3806.0,9,0,26.6,17.2,37.0,5418.0,0.409,1.643,1.7579,63.5,HIGH,2
2023-07-17,2023,7,198,Onion,1069.89,1901.28,4028.15,9347.44,4283.0,9,0,23.9,12.7,5.1,5255.0,0.618,1.777,1.6489,59.19,HIGH,2
2023-07-18,2023,7,199,Sugar,1136.0,2160.26,4426.34,10883.04,4897.0,9,0,28.4,20.6,85.1,5023.0,-0.16,1.902,1.5582,59.4,HIGH,2
2023-07-19,2023,7,200,Milk,1046.11,1757.18,3206.43,8330.46,3896.0,7,0,24.8,21.2,49.4,4789.0,0.254,1.68,1.582,45.35,MEDIUM,1
2023-07-20,2023,7,201,Rice,1063.46,1817.2,3690.38,9191.78,4170.0,7,0,27.8,17.9,7.6,5028.0,0.109,1.709,1.563,48.18,MEDIUM,1
2023-07-21,2023,7,202,Wheat,1080.49,2045.4,4268.78,10684.35,4801.0,8,0,24.6,16.7,2.2,5119.0,0.543,1.893,1.5733,52.07,MEDIUM,1
2023-07-22,2023,7,203,Tomato,1058.27,1952.53,3684.68,9461.22,4318.0,10,0,29.6,20.5,88.4,5123.0,0.087,1.845,1.6367,65.35,HIGH,2
2023-07-23,2023,7,204,Onion,1000.89,1674.35,3249.54,7906.44,3734.0,10,0,27.9,17.7,9.4,5021.0,0.325,1.673,1.7234,64.44,HIGH,2
2023-07-24,2023,7,205,Sugar,1130.42,1952.45,3867.81,9685.65,4377.0,8,0,27.2,20.7,30.4,5361.0,-0.681,1.727,1.7274,62.93,MEDIUM,1
2023-07-25,2023,7,206,Milk,1080.42,1969.79,4189.67,9912.68,4442.0,7,0,29.5,13.5,15.7,5059.0,-0.009,1.823,1.8735,53.74,MEDIUM,1
2023-07-26,2023,7,207,Rice,1075.52,1775.03,3695.78,8398.7,3859.0,7,0,27.0,16.0,6.9,4897.0,0.021,1.65,2.0375,54.43,MEDIUM,1
2023-07-27,2023,7,208,Wheat,1096.77,1878.38,3773.45,9602.62,4245.0,10,0,26.3,19.1,27.0,5069.0,0.014,1.713,2.028,71.04,HIGH,2
2023-07-28,2023,7,209,Tomato,1139.09,2027.91,3966.92,9892.31,4490.0,8,0,28.0,19.0,10.8,4995.0,0.032,1.78,2.2726,63.88,MEDIUM,1
2023-07-29,2023,7,210,Onion,1029.21,1851.16,3883.45,10234.69,4561.0,9,1,26.2,17.2,6.5,5040.0,0.12,1.799,2.2522,98.58,HIGH,2
2023-07-30,2023,7,211,Sugar,1092.17,2048.28,4311.42,10949.33,4877.0,8,0,27.9,17.0,7.6,4965.0,0.14,1.875,2.3882,64.77,MEDIUM,1
2023-07-31,2023,7,212,Milk,1026.02,1961.35,3962.63,9573.19,4333.0,10,0,28.5,22.2,93.4,5126.0,-0.284,1.912,2.2842,76.94,HIGH,2
2023-08-01,2023,8,213,Rice,1017.45,1910.05,3543.65,8628.61,3843.0,8,0,29.7,15.2,2.7,4898.0,0.664,1.877,2.0003,55.66,MEDIUM,1
2023-08-02,2023,8,214,Wheat,1020.97,1755.63,3711.51,9118.87,4163.0,8,0,25.9,13.2,3.7,4972.0,0.418,1.72,1.9311,56.6,MEDIUM,1
