Order_Date,Product_Category,Product_Name,Order_Quantity,Product_Price,Order_Item_Price,Sales,Discount,Discount_Rate,Order_Total,Actual_Shipping_Days,Scheduled_Shipping_Days,Late_Delivery_Risk,Shipping_Mode,Market,Order_Region,Customer_Segment,Order_Status,Delivery_Status,Shipping_Delay_Days,Revenue_Per_Item,Discount_Amount_Per_Item
2017-03-21 15:07:25,Men's Footwear,O'Brien Men's Neoprene Life Vest,3,17.238840784,17.250243842,39.18592854,6.035954125,0.014052157,36.520580908,4,2,1,Second Class,Pacific Asia,Oceania,Consumer,PENDING_PAYMENT,Shipping on time,2,16.34388550104928,3.583141658206996
2015-09-16 20:31:06,Camping & Hiking,Pelican Sunstream 100 Kayak,2,26.279614226,26.278051559,77.313909444,7.882579196,0.06368567,69.44690704,3,2,1,Second Class,LATAM,Central America,Consumer,CLOSED,Advance shipping,2,25.189042025636212,3.859879095036031
2017-11-04 23:02:33,Cleats,Perfect Fitness Perfect Rip Deck,4,69.365033595,69.321542524,92.023053143,5.562008016,0.086641331,67.568062542,3,2,0,First Class,LATAM,South America,Consumer,ON_HOLD,Late delivery,0,70.13585858771457,6.418445594522343
2016-08-13 05:05:38,Cleats,Under Armour Girls' Toddler Spine Surge Runni,3,16.861650075,16.860599525,101.371574458,73.396800493,0.25,72.857428805,2,1,0,Standard Class,Pacific Asia,South Asia,Consumer,PENDING_PAYMENT,Advance shipping,-1,16.03051247161964,28.47101842293792
2015-12-16 21:31:44,Shop By Sport,Field & Stream Sportsman 16 Gun Fire Safe,1,44.71412791,44.696483854,112.191663994,16.732894269,0.022575758,103.353717531,4,4,0,Standard Class,LATAM,Southern Europe,Consumer,COMPLETE,Late delivery,-1,44.20947525486032,9.860855387786456
2016-10-28 12:07:40,Indoor/Outdoor Games,Nike Men's CJ Elite 2 TD Football Cleat,4,73.597485234,73.609137564,92.212623322,30.723498214,0.081487664,85.202326709,6,4,0,Standard Class,Europe,South America,Corporate,PENDING_PAYMENT,Late delivery,1,73.36653847153018,21.383149853069167
2016-05-27 14:16:40,Toys,Porcelain crafts,2,142.365388933,142.34397877,202.428969308,76.70869332,0.064196992,180.067743476,3,2,1,Standard Class,Pacific Asia,Southern Europe,Consumer,PROCESSING,Late delivery,0,146.73676164543886,59.2231064588317
2016-02-15 16:49:23,Men's Footwear,O'Brien Men's Neoprene Life Vest,2,232.498059789,232.59406314,598.550937448,73.60551807,0.091944377,519.04978889,2,4,1,Standard Class,USCA,Southeast Asia,Consumer,PENDING_PAYMENT,Shipping on time,1,243.3198539272461,36.034937795919674
2015-12-08 18:37:02,Cleats,O'Brien Men's Neoprene Life Vest,1,73.247379072,73.227720867,68.724262253,0.325933102,0.010342331,67.793607761,3,4,0,Standard Class,LATAM,South America,Consumer,PROCESSING,Late delivery,0,73.40611577429058,0.9849888852085656
2017-04-18 21:14:45,Cleats,Perfect Fitness Perfect Rip Deck,2,88.240907833,88.241058587,136.076755659,10.391045831,0.013153495,126.592480218,2,4,0,Standard Class,Europe,South of  USA ,Consumer,COMPLETE,Advance shipping,-1,90.18794712033377,8.030459369262282
2015-01-20 00:07:38,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,1,131.294707077,131.287633521,139.428973853,77.514124606,0.224223299,116.02002303,2,1,0,First Class,Europe,Western Europe,Consumer,PENDING_PAYMENT,Late delivery,0,134.65924893017248,55.48501795536928
2015-08-11 20:22:35,Water Sports,Pelican Sunstream 100 Kayak,1,75.029949936,75.075977065,168.627200023,1.542439492,0.010044568,171.860592314,4,2,1,Standard Class,Europe,Caribbean,Consumer,COMPLETE,Late delivery,1,74.63550981129414,1.487883593240806
2016-03-14 14:40:50,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,1,185.500775931,185.629537093,207.783041853,33.250522499,0.120412407,161.307357501,6,4,1,Standard Class,Europe,South America,Consumer,PROCESSING,Shipping on time,3,192.35462040784535,28.819847240918243
2016-05-27 10:18:33,Cleats,O'Brien Men's Neoprene Life Vest,2,43.524545443,43.522462642,237.462462441,32.224559102,0.067105341,202.100552512,6,1,0,First Class,USCA,South of  USA ,Corporate,PROCESSING,Shipping on time,1,42.45592278107502,10.768772530211313
2016-02-19 19:10:55,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,4,17.620984021,17.609549935,129.921528071,2.482048975,0.019266923,125.330574028,4,4,1,Standard Class,Pacific Asia,Eastern Europe,Consumer,COMPLETE,Shipping canceled,2,16.66227594534582,0.7168293675529388
2017-10-01 10:35:48,Women's Apparel,Nike Men's CJ Elite 2 TD Football Cleat,1,105.640739228,105.682716713,142.733477992,28.431469891,0.027336201,131.108639311,5,4,1,Standard Class,LATAM,Western Europe,Consumer,CLOSED,Advance shipping,-1,108.84975111518835,23.635685761135644
2016-05-31 14:12:55,Men's Footwear,Nike Men's Dri-FIT Victory Golf Polo,1,356.740766235,356.501207449,564.061746299,102.525295219,0.220308008,475.865392471,4,4,0,Standard Class,Europe,Central America,Corporate,ON_HOLD,Late delivery,1,377.7539758400166,56.94834870595991
2016-02-02 18:44:57,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,5,100.521718827,100.500000107,229.050371788,15.874201652,0.013732445,209.48414584,3,4,0,Standard Class,Europe,Northern Europe,Consumer,ON_HOLD,Late delivery,-1,100.79636660676924,9.805856567606977
2017-07-11 08:36:57,Children's Clothing,Dell Laptop,1,74.760191886,74.760094885,112.150084991,5.735273163,0.069926709,90.678651516,3,1,1,First Class,Europe,West of USA ,Consumer,PENDING_PAYMENT,Late delivery,-2,74.30067589299468,6.1867844247930375
2015-05-18 21:55:07,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,1,31.19504053,31.178364846,216.65007379,32.767545509,0.088656593,199.127577585,3,4,0,Standard Class,LATAM,Western Europe,Consumer,COMPLETE,Late delivery,1,29.726819939221205,10.490743899405835
2015-01-01 02:48:30,Indoor/Outdoor Games,Perfect Fitness Perfect Rip Deck,4,74.268597769,74.254706246,259.624841382,6.292529206,0.011468283,251.929710735,5,1,0,Standard Class,LATAM,Central America,Home Office,SUSPECTED_FRAUD,Shipping canceled,1,74.64107747090324,2.434302819492194
2015-07-23 08:57:25,Indoor/Outdoor Games,Perfect Fitness Perfect Rip Deck,3,29.827346459,29.843703832,82.391819216,2.818223699,0.011090458,73.553592919,6,4,0,Standard Class,LATAM,Central America,Corporate,PROCESSING,Late delivery,1,28.522188634095595,2.136073053538977
2016-12-01 03:36:20,Cleats,O'Brien Men's Neoprene Life Vest,1,77.722793907,77.690493496,181.586081365,1.954660485,0.025761467,167.564748309,2,4,1,First Class,USCA,East of USA,Corporate,PROCESSING,Late delivery,0,77.86162087512143,1.9343371236915556
2017-04-26 02:34:13,Cleats,Perfect Fitness Perfect Rip Deck,1,50.754454414,50.745480825,247.524101946,16.23828067,0.054248399,235.646121922,4,1,1,First Class,Europe,Eastern Asia,Consumer,COMPLETE,Shipping on time,4,49.75767908012794,4.527731049942755
2017-08-14 08:31:46,Cardio Equipment,Under Armour Girls' Toddler Spine Surge Runni,1,35.672066752,35.659873229,87.42985579,4.837460242,0.010054211,82.618271767,6,2,0,Second Class,LATAM,Central America,Home Office,PAYMENT_REVIEW,Shipping on time,-1,34.6938717625638,2.5873853044054966
2016-10-15 14:07:55,Camping & Hiking,Diamondback Women's Serene Classic Comfort Bi,5,209.141515889,209.241006076,153.740342156,25.377202673,0.038968171,153.357406183,3,4,1,Standard Class,Europe,Oceania,Corporate,PROCESSING,Late delivery,0,218.7888428116144,25.564692889187686
2015-05-01 19:05:38,Indoor/Outdoor Games,Nike Men's CJ Elite 2 TD Football Cleat,1,155.168672626,155.095522256,117.668843359,0.482843907,0.010034789,116.960474105,6,4,0,Standard Class,Europe,Western Europe,Home Office,CLOSED,Late delivery,0,159.1171836859825,1.930788447533988
2017-06-13 15:17:15,Fishing,Nike Men's Free 5.0+ Running Shoe,2,106.39841113,106.377248814,182.117777764,22.593550955,0.021726447,166.568513167,2,4,0,Standard Class,Europe,Southeast Asia,Consumer,ON_HOLD,Late delivery,-2,108.17063098406068,16.38769417715761
2016-12-17 01:35:00,Golf Gloves,Top Flite Women's 2014 XL Hybrid,3,253.560908494,253.682492801,871.871161192,105.927619309,0.091971944,776.724550909,5,4,0,Second Class,Africa,North Africa,Consumer,PENDING,Late delivery,-1,268.8366050169784,40.51186099095989
2016-10-25 05:38:04,Women's Apparel,Nike Men's CJ Elite 2 TD Football Cleat,1,228.581117546,228.621815818,158.514220423,15.068416787,0.027590552,138.42141938,2,2,1,Same Day,Pacific Asia,West of USA ,Home Office,COMPLETE,Late delivery,3,240.9331009225436,17.115286358531893
2015-08-26 23:46:56,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,2,35.547442577,35.540343231,144.193652956,35.903718044,0.188176675,116.904768452,6,2,0,Second Class,USCA,South Asia,Corporate,PENDING_PAYMENT,Advance shipping,-1,34.5486606647397,11.962012497809479
2016-01-14 14:57:29,Shop By Sport,Field & Stream Sportsman 16 Gun Fire Safe,2,105.200251175,105.245022566,341.932854157,21.912532898,0.078521487,276.598301112,3,4,0,Second Class,LATAM,Western Europe,Consumer,PROCESSING,Shipping on time,-2,106.71303069022598,11.660704058075115
2016-01-18 00:10:32,Men's Footwear,Perfect Fitness Perfect Rip Deck,3,15.384892602,15.383552148,119.281326182,1.001355708,0.011089155,118.177573419,2,4,0,Standard Class,Europe,Southern Europe,Home Office,COMPLETE,Late delivery,0,14.628061682034037,0.34885523303297516
2016-02-11 15:20:02,Cardio Equipment,Field & Stream Sportsman 16 Gun Fire Safe,1,107.303539065,107.254132649,37.716895192,12.916119783,0.109587502,32.404603369,4,4,0,Standard Class,Europe,Southern Europe,Corporate,ON_HOLD,Late delivery,-1,109.65347678054187,20.685645567313852
2016-10-19 00:47:23,Cleats,Under Armour Girls' Toddler Spine Surge Runni,4,88.57447904,88.621540445,174.362461003,12.89699254,0.021179926,148.018700905,0,2,0,Standard Class,Europe,East of USA,Home Office,COMPLETE,Late delivery,3,87.94669730220323,10.75127769686353
2016-03-19 13:50:08,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,1,464.539879701,464.562737896,505.639483474,33.027375665,0.014502873,449.185377046,5,4,1,First Class,Africa,West Asia,Home Office,COMPLETE,Late delivery,0,492.85345743517365,33.202978144844025
2016-10-20 19:13:19,Cleats,Nike Men's CJ Elite 2 TD Football Cleat,1,87.92083009,87.925526837,326.217543056,20.082132214,0.017499321,296.021598049,3,4,1,Standard Class,Europe,Southeast Asia,Corporate,COMPLETE,Shipping on time,4,87.9272051236622,9.644450106075118
2017-02-20 15:46:50,Cleats,Nike Men's Free 5.0+ Running Shoe,1,511.954447081,512.057980955,354.775491165,10.912120104,0.010035767,357.362599818,2,4,1,Standard Class,LATAM,Northern Europe,Consumer,COMPLETE,Advance shipping,-2,545.2371785190774,17.182564549023
2017-05-19 19:52:26,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,1,78.382276749,78.382637974,125.08775009,13.696834846,0.012296553,125.241120429,3,4,0,Standard Class,LATAM,Western Europe,Consumer,PENDING,Late delivery,-1,79.11231518287504,8.71298380712704
2017-09-13 09:14:26,Cardio Equipment,Nike Men's Free 5.0+ Running Shoe,1,96.885817555,96.867457821,116.306120354,13.423021722,0.012261656,104.938161787,1,1,0,First Class,LATAM,Eastern Asia,Consumer,COMPLETE,Late delivery,0,96.68415547960743,12.058886816660202
2017-07-28 02:28:47,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,1,72.457986894,72.454008295,36.988002467,49.800829496,0.180110517,35.823915612,6,4,1,Standard Class,USCA,Canada,Consumer,COMPLETE,Late delivery,3,73.19209397341949,40.397620444801724
2015-04-08 07:47:28,Cleats,Nike Men's Free 5.0+ Running Shoe,1,42.233080381,42.233675876,72.364244766,21.778484736,0.141191308,56.087456168,6,2,1,Second Class,Europe,Oceania,Corporate,CLOSED,Late delivery,1,40.2814559205238,16.526424720686816
2016-06-01 00:25:10,Cleats,Perfect Fitness Perfect Rip Deck,1,109.461338854,109.48139658,328.466255925,20.532589008,0.013329716,303.351958588,3,4,1,Standard Class,Pacific Asia,North Africa,Home Office,COMPLETE,Late delivery,0,110.10528117339452,7.590458556993868
2015-08-09 07:49:51,Baseball & Softball,Field & Stream Sportsman 16 Gun Fire Safe,3,43.640438036,43.615232188,143.939891207,80.26040993,0.110823459,104.686708657,6,4,0,First Class,Pacific Asia,Oceania,Consumer,PENDING_PAYMENT,Shipping canceled,1,42.348385704930095,41.14037445632975
2015-08-30 15:44:00,Cleats,Nike Men's Free 5.0+ Running Shoe,3,38.145544676,38.143625241,94.021618703,6.191332009,0.019941776,91.501851786,3,4,0,Standard Class,Europe,Western Europe,Corporate,PROCESSING,Late delivery,-2,36.867874201626464,4.1273711098150905
2017-03-13 23:11:58,Cleats,Perfect Fitness Perfect Rip Deck,3,70.64379799,70.619745962,101.004928583,7.688525359,0.015905867,83.449553491,2,4,1,Standard Class,Pacific Asia,US Center ,Consumer,COMPLETE,Advance shipping,-1,69.46293757633805,8.422244583121108
2016-09-11 07:20:28,Cleats,Perfect Fitness Perfect Rip Deck,4,41.932669721,41.982898282,135.55883146,0.074297076,0.01000434,136.252261561,5,4,1,Standard Class,Pacific Asia,US Center ,Consumer,COMPLETE,Advance shipping,-2,41.875856361771284,0.12317986233535287
2017-11-22 04:28:27,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,1,326.034959433,326.267303769,449.805215685,23.515390451,0.015310345,425.251234209,3,4,0,Standard Class,Africa,Canada,Consumer,COMPLETE,Shipping on time,-1,347.0266486762432,18.099657017570042
2017-05-22 15:21:46,Women's Apparel,O'Brien Men's Neoprene Life Vest,1,166.8351278,166.881113638,334.403526442,19.452076264,0.05406232,305.625563104,2,1,1,First Class,Pacific Asia,East of USA,Corporate,CLOSED,Late delivery,-1,171.80384053020177,18.069400477483473
2016-04-07 23:57:00,Water Sports,Pelican Sunstream 100 Kayak,1,221.776295035,221.792080256,179.481223268,3.763453291,0.010153468,160.427633743,5,2,1,Second Class,Pacific Asia,South of  USA ,Home Office,COMPLETE,Shipping on time,-1,230.9618499442023,8.42975887657089
2016-05-25 20:00:30,Fishing,Under Armour Girls' Toddler Spine Surge Runni,4,101.767134934,101.777624437,304.393144944,34.990608278,0.088617589,277.080998099,2,1,1,First Class,Europe,South America,Home Office,COMPLETE,Late delivery,3,102.76173352139246,15.827528026894408
2015-05-20 03:57:08,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,2,105.575506709,105.523569875,415.752727686,13.906863823,0.0151203,397.833994823,5,4,0,Standard Class,Pacific Asia,Western Europe,Corporate,COMPLETE,Late delivery,0,105.70372107094829,5.820279061507129
2015-01-21 13:19:35,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,1,121.538605464,121.572275884,113.541427282,0.487132712,0.010056863,110.854937287,4,4,0,Second Class,Europe,Western Europe,Corporate,COMPLETE,Late delivery,-1,123.42463352861441,1.5432470671205063
2017-02-04 02:22:00,Cardio Equipment,Nike Men's Free 5.0+ Running Shoe,3,29.201787924,29.201626373,137.671922695,1.354225992,0.010297158,135.937696308,3,1,1,First Class,Africa,West Asia,Consumer,PENDING,Late delivery,2,28.210531544708243,0.635019585345722
2017-03-09 20:12:39,Cleats,Perfect Fitness Perfect Rip Deck,1,312.076895157,312.226521248,344.757402623,33.867147875,0.010198602,306.937522261,4,4,0,Standard Class,Europe,Eastern Europe,Consumer,PAYMENT_REVIEW,Advance shipping,0,329.99199457631187,26.843979109898374
2015-05-07 17:59:00,Men's Footwear,Nike Men's Dri-FIT Victory Golf Polo,4,80.588075841,80.529627921,113.152992927,82.071694298,0.13991812,89.441419232,3,1,1,Second Class,LATAM,Eastern Asia,Corporate,CLOSED,Late delivery,4,80.84737220669548,54.429522670067705
2017-08-23 02:42:19,Shop By Sport,Field & Stream Sportsman 16 Gun Fire Safe,1,125.638546237,125.649122528,149.970431166,3.693298296,0.014607325,159.053628761,2,4,1,Standard Class,USCA,East of USA,Consumer,PENDING_PAYMENT,Late delivery,1,128.6802880799475,4.076274328288283
2015-07-03 06:29:02,Indoor/Outdoor Games,Perfect Fitness Perfect Rip Deck,1,64.19844487,64.229937058,93.174303213,0.845960334,0.010474256,100.038830009,2,4,1,Standard Class,Europe,Western Europe,Consumer,COMPLETE,Advance shipping,0,63.31274281579613,1.7929505057948212
2015-11-21 02:26:12,Fishing,Team Golf San Francisco Giants Putter Grip,4,53.99467969,53.994357521,179.007454371,16.71738841,0.031485302,143.926588531,2,2,0,Second Class,LATAM,South America,Corporate,PROCESSING,Late delivery,0,53.04499599424318,7.732808177558958
2015-07-10 01:19:22,Water Sports,Diamondback Women's Serene Classic Comfort Bi,3,139.193108089,139.318439568,118.709260122,3.741017215,0.01118717,111.351390262,1,1,1,Same Day,Pacific Asia,Caribbean,Corporate,PAYMENT_REVIEW,Late delivery,3,141.91513272587645,3.759491905322248
2016-03-06 04:29:00,Sporting Goods,Toys ,2,19.436297336,19.436568162,82.282834671,34.700815724,0.092109048,67.403409734,3,0,0,First Class,Pacific Asia,South of  USA ,Corporate,COMPLETE,Late delivery,0,18.390363963358382,15.433966222425333
2017-04-16 10:04:25,Men's Footwear,Nike Men's Dri-FIT Victory Golf Polo,1,66.154345595,66.178271714,175.142379098,6.451848966,0.010826518,163.402219905,2,2,1,Standard Class,Africa,Canada,Corporate,PENDING_PAYMENT,Late delivery,-1,65.93680664255719,2.6223188547488574
2017-11-15 13:25:16,Water Sports,Pelican Sunstream 100 Kayak,2,75.012423019,75.016229608,255.006017318,13.052098031,0.049073907,227.483125895,3,4,1,First Class,USCA,East of USA,Corporate,PROCESSING,Late delivery,2,75.41293741845311,7.641053080832571
2015-07-06 08:02:46,Camping & Hiking,Diamondback Women's Serene Classic Comfort Bi,1,146.932789968,146.916277862,161.097879985,2.177816983,0.010148158,154.389440269,2,4,0,Standard Class,LATAM,South America,Corporate,PROCESSING,Late delivery,-2,151.23811823482947,4.65948093329368
2017-09-01 15:24:49,Cleats,Perfect Fitness Perfect Rip Deck,1,81.295639387,81.28178569,63.065698104,1.226875078,0.022913964,60.634886427,2,4,0,Standard Class,USCA,Eastern Europe,Corporate,COMPLETE,Late delivery,1,80.90445809086702,1.956107317768523
2015-09-22 20:37:04,Shop By Sport,Perfect Fitness Perfect Rip Deck,1,303.843439821,303.763332221,282.109868367,24.250298251,0.046120842,263.85664503,2,4,0,Second Class,Africa,West Africa,Home Office,PENDING,Advance shipping,-2,322.167742960691,23.50432387671863
2015-08-06 21:58:54,Camping & Hiking,Diamondback Women's Serene Classic Comfort Bi,5,212.898707695,212.949831244,323.378098733,22.168236989,0.021541749,311.466320906,2,1,1,Same Day,LATAM,Eastern Asia,Consumer,PENDING,Late delivery,3,224.14203103358867,18.66490368064294
2017-12-30 04:08:02,Cleats,Under Armour Girls' Toddler Spine Surge Runni,1,127.612361815,127.573385454,105.706978637,14.441139079,0.048318443,94.940013203,1,1,0,Second Class,Pacific Asia,South Asia,Home Office,COMPLETE,Shipping on time,-1,130.24358684387698,19.107827701660998
2016-10-01 12:42:10,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,1,357.148903728,357.229118282,373.315882103,7.130646466,0.024399778,341.707862984,6,4,0,Second Class,Pacific Asia,Oceania,Consumer,PENDING_PAYMENT,Late delivery,2,378.68138021719864,11.570268830354022
2015-12-18 10:26:51,Cleats,Nike Men's Free 5.0+ Running Shoe,4,45.384639564,45.432310718,136.636576038,4.477010185,0.012153807,140.493923187,5,0,1,Same Day,Europe,Western Europe,Consumer,COMPLETE,Late delivery,1,43.562095653597595,3.3294772427687733
2017-10-16 20:10:38,Cardio Equipment,Under Armour Girls' Toddler Spine Surge Runni,4,135.057489873,135.140300602,195.047648835,1.918579897,0.015268765,186.162596182,6,1,1,Second Class,Pacific Asia,West Asia,Consumer,COMPLETE,Late delivery,1,137.32355995576816,2.839540876748742
2017-04-28 11:28:03,Cardio Equipment,Nike Men's Free 5.0+ Running Shoe,1,262.946813152,263.037973979,224.397456716,17.921704317,0.016439011,198.666418546,2,4,1,Standard Class,Africa,Southern Africa,Home Office,CLOSED,Shipping on time,0,273.73386586957696,19.826245025032794
2015-09-12 23:32:45,Cardio Equipment,Under Armour Girls' Toddler Spine Surge Runni,1,205.664348551,205.605051493,272.203168974,1.818628958,0.01014348,251.409197249,2,4,0,Standard Class,Europe,South America,Consumer,PENDING_PAYMENT,Late delivery,1,212.25299133232429,2.632754837047613
2016-02-25 18:39:26,Golf Balls,Web Camera,3,84.933105223,84.907807168,224.636744657,0.334047446,0.010205837,226.923742474,6,2,1,First Class,LATAM,Northern Europe,Corporate,COMPLETE,Shipping on time,1,87.27169743702535,0.3158215152066941
2015-01-13 18:14:00,Indoor/Outdoor Games,Nike Men's CJ Elite 2 TD Football Cleat,2,41.151697106,41.143930559,250.383158884,4.260125186,0.012999877,233.710800196,3,4,0,Standard Class,LATAM,Central America,Corporate,CLOSED,Advance shipping,-1,40.04402790638791,1.9116021757110317
2016-08-02 09:54:10,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,1,386.135631713,386.102644571,587.183415927,22.463569313,0.030927497,550.174575255,5,2,1,First Class,Africa,West Asia,Consumer,PENDING_PAYMENT,Late delivery,1,410.63362832963924,18.78290404987945
2016-06-08 05:19:45,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,1,408.125526419,408.220924714,310.46876828,11.201398529,0.018160316,298.698333976,2,4,0,First Class,Europe,Caribbean,Corporate,PROCESSING,Advance shipping,1,432.88797763342,17.16799455981659
2017-07-05 21:29:02,Cleats,O'Brien Men's Neoprene Life Vest,5,127.005354511,127.006521982,184.783784,66.591398282,0.25,137.483850641,3,2,0,Standard Class,USCA,Oceania,Consumer,COMPLETE,Late delivery,0,128.25497837387235,58.48915922372479
2015-12-11 05:42:34,Water Sports,Nike Men's CJ Elite 2 TD Football Cleat,2,18.64665641,18.640017236,41.226157164,0.431710273,0.01197648,41.86751641,5,1,0,First Class,LATAM,Central America,Corporate,PENDING_PAYMENT,Advance shipping,-1,17.758486877171745,0.3423615652286867
2015-07-08 12:39:09,Women's Apparel,Nike Men's CJ Elite 2 TD Football Cleat,4,248.979325183,249.132291241,259.173027126,14.343220473,0.072570313,224.267687099,4,4,1,Standard Class,Pacific Asia,Eastern Asia,Consumer,PENDING_PAYMENT,Late delivery,3,260.1527014172414,16.57273182346768
2017-05-22 05:34:21,Golf Gloves,Nike Men's Kobe IX Elite Low Basketball Shoe,1,370.117518876,370.16433157,437.785424358,7.651205634,0.010089622,402.322551697,6,4,0,Standard Class,USCA,Eastern Europe,Home Office,CLOSED,Shipping on time,-1,392.9933727394182,7.309497099866613
2016-05-31 17:30:10,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,1,49.661592176,49.659110576,29.066045626,7.222397425,0.02233741,23.739468504,5,2,1,Second Class,LATAM,Caribbean,Home Office,COMPLETE,Shipping on time,2,48.654155478340996,9.14018448252522
2016-03-27 04:16:29,Cardio Equipment,Perfect Fitness Perfect Rip Deck,4,85.096339792,85.119580261,301.617478586,29.001757354,0.024608883,246.280691468,4,4,1,Standard Class,LATAM,South America,Corporate,COMPLETE,Shipping canceled,1,86.07095483643401,13.167951502643788
2015-07-26 12:09:15,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,5,83.065460581,83.075140564,144.344811483,2.947315254,0.01297514,136.527423693,2,0,1,Same Day,Africa,Eastern Europe,Corporate,PENDING,Shipping on time,0,83.26413639720569,2.4471375688538317
2016-06-03 04:56:42,Cleats,O'Brien Men's Neoprene Life Vest,3,65.607285744,65.59372309,172.204350851,8.720559231,0.058162464,157.107383613,1,4,1,Standard Class,LATAM,Western Europe,Corporate,PENDING_PAYMENT,Late delivery,-1,65.1443218108203,6.007407415497354
2017-11-09 08:20:06,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,1,514.576819188,514.622473929,477.559246456,30.159990311,0.021160236,449.529995933,2,1,1,First Class,USCA,Southern Africa,Home Office,COMPLETE,Advance shipping,-1,552.1067679379223,31.357746878489134
2017-09-30 06:27:59,Fishing,Under Armour Girls' Toddler Spine Surge Runni,2,35.336005926,35.338859573,171.077392712,19.786449442,0.031078989,152.164860162,3,4,0,Standard Class,Pacific Asia,Southeast Asia,Home Office,CLOSED,Shipping on time,-1,33.91543581476737,8.062609452284432
2015-01-22 08:48:11,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,3,112.747197855,112.771024957,264.870130344,5.37123409,0.011031388,234.27395984,6,2,0,Second Class,Europe,Southeast Asia,Home Office,COMPLETE,Late delivery,-2,115.14049492126188,4.38276531592078
2015-05-27 03:13:47,Camping & Hiking,Diamondback Women's Serene Classic Comfort Bi,1,127.552434267,127.617072244,214.54136303,42.057428835,0.058102108,183.087027278,4,4,0,Second Class,Pacific Asia,East of USA,Corporate,CLOSED,Late delivery,3,130.2272790106213,25.195027093806384
2015-02-15 08:52:12,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,1,125.312790076,125.307306471,166.982872597,1.590597743,0.015041631,151.660546266,2,1,1,First Class,LATAM,Central America,Home Office,CLOSED,Late delivery,-1,127.56035140186098,3.420206240375573
2015-08-30 01:26:34,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,2,55.709185808,55.759315646,397.324287549,116.434229396,0.213824848,365.616276748,2,2,1,Second Class,LATAM,Central America,Consumer,PENDING_PAYMENT,Advance shipping,0,55.48155506247805,39.37765276282709
2015-05-19 13:47:16,Cleats,Nike Men's CJ Elite 2 TD Football Cleat,1,219.267499076,219.337752536,287.167935422,23.520251631,0.013187315,271.77596091,5,2,1,First Class,USCA,West Africa,Corporate,PENDING,Late delivery,-2,230.58268866361274,16.03388411100698
2017-01-19 05:00:42,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,5,76.421935327,76.433005717,273.978985104,13.03878877,0.092145205,231.078264694,4,4,1,Standard Class,Europe,South Asia,Consumer,PENDING_PAYMENT,Advance shipping,4,76.28507059248099,6.919516418393731
2016-03-17 20:29:47,Fishing,Under Armour Girls' Toddler Spine Surge Runni,1,50.710190927,50.661318887,112.504116109,14.354448906,0.082439392,96.595241291,2,2,1,Second Class,Africa,Southern Europe,Consumer,COMPLETE,Advance shipping,-1,49.38195415690139,10.296996204443177
2016-12-19 08:48:47,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,1,573.645245936,573.967460533,295.190639055,23.37440441,0.038209175,255.335910244,6,4,1,Standard Class,LATAM,Central America,Consumer,PENDING_PAYMENT,Advance shipping,1,614.4915050121676,38.73477529012718
2015-09-13 03:44:59,Cameras ,Fitbit The One Wireless Activity & Sleep Trac,5,30.352770725,30.32222508,61.924043013,47.107021036,0.123283625,55.983370398,5,2,1,Standard Class,Pacific Asia,Western Europe,Corporate,PENDING_PAYMENT,Late delivery,2,28.732207628995845,26.937504930089748
2016-04-22 13:18:18,Cleats,Perfect Fitness Perfect Rip Deck,3,43.495622991,43.516368797,119.118596023,7.325902126,0.011798686,113.778784004,4,4,0,Standard Class,Pacific Asia,East of USA,Home Office,COMPLETE,Advance shipping,0,42.01551579579835,3.1844080677947777
2016-06-26 10:13:01,Cleats,Perfect Fitness Perfect Rip Deck,5,29.369758976,29.3846202,167.412549916,8.882612322,0.025869697,141.633559649,3,4,0,Standard Class,Europe,Southern Europe,Home Office,PENDING_PAYMENT,Advance shipping,-2,27.747837579380914,3.444200676032654
